,,03,สุรินทร์,บัวเชด,จรัส
,,04,สุรินทร์,บัวเชด,ตาวัง
,,05,สุรินทร์,บัวเชด,อาโพน
,,06,สุรินทร์,บัวเชด,สำเภาลูน
,14,00,สุรินทร์,พนมดงรัก,
,,01,สุรินทร์,พนมดงรัก,บักได
,,02,สุรินทร์,พนมดงรัก,โคกกลาง
,,03,สุรินทร์,พนมดงรัก,จีกแดก
,,04,สุรินทร์,พนมดงรัก,ตาเมียง
,15,00,สุรินทร์,ศรีณรงค์,
,,01,สุรินทร์,ศรีณรงค์,ณรงค์
,,02,สุรินทร์,ศรีณรงค์,แจนแวน
,,03,สุรินทร์,ศรีณรงค์,ตรวจ
,,04,สุรินทร์,ศรีณรงค์,หนองแวง
,,05,สุรินทร์,ศรีณรงค์,ศรีสุข
,16,00,สุรินทร์,เขวาสินรินทร์,
,,01,สุรินทร์,เขวาสินรินทร์,เขวาสินรินทร์
,,02,สุรินทร์,เขวาสินรินทร์,บึง
,,03,สุรินทร์,เขวาสินรินทร์,ตากูก
,,04,สุรินทร์,เขวาสินรินทร์,ปราสาททอง
,,05,สุรินทร์,เขวาสินรินทร์,บ้านแร่
,17,00,สุรินทร์,โนนนารายณ์,
,,01,สุรินทร์,โนนนารายณ์,หนองหลวง
,,02,สุรินทร์,โนนนารายณ์,คำผง
,,03,สุรินทร์,โนนนารายณ์,โนน
,,04,สุรินทร์,โนนนารายณ์,ระเวียง
,,05,สุรินทร์,โนนนารายณ์,หนองเทพ
33,00,00,ศรีสะเกษ,,
,01,00,ศรีสะเกษ,เมืองศรีสะเกษ,
,,01,ศรีสะเกษ,เมืองศรีสะเกษ,เมืองเหนือ
,,02,ศรีสะเกษ,เมืองศรีสะเกษ,เมืองใต้
,,03,ศรีสะเกษ,เมืองศรีสะเกษ,คูซอด
,,04,ศรีสะเกษ,เมืองศรีสะเกษ,ซำ
,,05,ศรีสะเกษ,เมืองศรีสะเกษ,จาน
,,06,ศรีสะเกษ,เมืองศรีสะเกษ,ตะดอบ
,,07,ศรีสะเกษ,เมืองศรีสะเกษ,หนองครก
,,11,ศรีสะเกษ,เมืองศรีสะเกษ,โพนข่า
,,12,ศรีสะเกษ,เมืองศรีสะเกษ,โพนค้อ
,,15,ศรีสะเกษ,เมืองศรีสะเกษ,โพนเขวา
,,16,ศรีสะเกษ,เมืองศรีสะเกษ,หญ้าปล้อง
,,18,ศรีสะเกษ,เมืองศรีสะเกษ,ทุ่ม
,,19,ศรีสะเกษ,เมืองศรีสะเกษ,หนองไฮ
,,21,ศรีสะเกษ,เมืองศรีสะเกษ,หนองแก้ว
,,22,ศรีสะเกษ,เมืองศรีสะเกษ,น้ำคำ
,,23,ศรีสะเกษ,เมืองศรีสะเกษ,โพธิ์
,,24,ศรีสะเกษ,เมืองศรีสะเกษ,หมากเขียบ
,,27,ศรีสะเกษ,เมืองศรีสะเกษ,หนองไผ่
,02,00,ศรีสะเกษ,ยางชุมน้อย,
,,01,ศรีสะเกษ,ยางชุมน้อย,ยางชุมน้อย
,,02,ศรีสะเกษ,ยางชุมน้อย,ลิ้นฟ้า
,,03,ศรีสะเกษ,ยางชุมน้อย,คอนกาม
,,04,ศรีสะเกษ,ยางชุมน้อย,โนนคูณ
,,05,ศรีสะเกษ,ยางชุมน้อย,กุดเมืองฮาม
,,06,ศรีสะเกษ,ยางชุมน้อย,บึงบอน
,,07,ศรีสะเกษ,ยางชุมน้อย,ยางชุมใหญ่
,03,00,ศรีสะเกษ,กันทรารมย์,
,,01,ศรีสะเกษ,กันทรารมย์,ดูน
,,02,ศรีสะเกษ,กันทรารมย์,โนนสัง
,,03,ศรีสะเกษ,กันทรารมย์,หนองหัวช้าง
,,04,ศรีสะเกษ,กันทรารมย์,ยาง
,,05,ศรีสะเกษ,กันทรารมย์,หนองแวง
,,06,ศรีสะเกษ,กันทรารมย์,หนองแก้ว
,,07,ศรีสะเกษ,กันทรารมย์,ทาม
,,08,ศรีสะเกษ,กันทรารมย์,ละทาย
,,09,ศรีสะเกษ,กันทรารมย์,เมืองน้อย
,,10,ศรีสะเกษ,กันทรารมย์,อีปาด
,,11,ศรีสะเกษ,กันทรารมย์,บัวน้อย
,,12,ศรีสะเกษ,กันทรารมย์,หนองบัว
,,13,ศรีสะเกษ,กันทรารมย์,ดู่
,,14,ศรีสะเกษ,กันทรารมย์,ผักแพว
,,15,ศรีสะเกษ,กันทรารมย์,จาน
,,20,ศรีสะเกษ,กันทรารมย์,คำเนียม
,04,00,ศรีสะเกษ,กันทรลักษ์,
,,01,ศรีสะเกษ,กันทรลักษ์,บึงมะลู
,,02,ศรีสะเกษ,กันทรลักษ์,กุดเสลา
,,03,ศรีสะเกษ,กันทรลักษ์,เมือง
,,05,ศรีสะเกษ,กันทรลักษ์,สังเม็ก
,,06,ศรีสะเกษ,กันทรลักษ์,น้ำอ้อม
,,07,ศรีสะเกษ,กันทรลักษ์,ละลาย
,,08,ศรีสะเกษ,กันทรลักษ์,รุง
,,09,ศรีสะเกษ,กันทรลักษ์,ตระกาจ
,,11,ศรีสะเกษ,กันทรลักษ์,จานใหญ่
,,12,ศรีสะเกษ,กันทรลักษ์,ภูเงิน
,,13,ศรีสะเกษ,กันทรลักษ์,ชำ
,,14,ศรีสะเกษ,กันทรลักษ์,กระแชง
,,15,ศรีสะเกษ,กันทรลักษ์,โนนสำราญ
,,16,ศรีสะเกษ,กันทรลักษ์,หนองหญ้าลาด
,,19,ศรีสะเกษ,กันทรลักษ์,เสาธงชัย
,,20,ศรีสะเกษ,กันทรลักษ์,ขนุน
,,21,ศรีสะเกษ,กันทรลักษ์,สวนกล้วย
,,23,ศรีสะเกษ,กันทรลักษ์,เวียงเหนือ
,,24,ศรีสะเกษ,กันทรลักษ์,ทุ่งใหญ่
,,25,ศรีสะเกษ,กันทรลักษ์,ภูผาหมอก
,05,00,ศรีสะเกษ,ขุขันธ์,
,,01,ศรีสะเกษ,ขุขันธ์,กันทรารมย์
,,02,ศรีสะเกษ,ขุขันธ์,จะกง
,,03,ศรีสะเกษ,ขุขันธ์,ใจดี
,,04,ศรีสะเกษ,ขุขันธ์,ดองกำเม็ด
,,05,ศรีสะเกษ,ขุขันธ์,โสน
,,06,ศรีสะเกษ,ขุขันธ์,ปรือใหญ่
,,07,ศรีสะเกษ,ขุขันธ์,สะเดาใหญ่
,,08,ศรีสะเกษ,ขุขันธ์,ตาอุด
,,09,ศรีสะเกษ,ขุขันธ์,ห้วยเหนือ
,,10,ศรีสะเกษ,ขุขันธ์,ห้วยใต้
,,11,ศรีสะเกษ,ขุขันธ์,หัวเสือ
,,13,ศรีสะเกษ,ขุขันธ์,ตะเคียน
,,15,ศรีสะเกษ,ขุขันธ์,นิคมพัฒนา
,,17,ศรีสะเกษ,ขุขันธ์,โคกเพชร
,,18,ศรีสะเกษ,ขุขันธ์,ปราสาท
,,21,ศรีสะเกษ,ขุขันธ์,สำโรงตาเจ็น
,,22,ศรีสะเกษ,ขุขันธ์,ห้วยสำราญ
,,24,ศรีสะเกษ,ขุขันธ์,กฤษณา
,,25,ศรีสะเกษ,ขุขันธ์,ลมศักดิ์
,,26,ศรีสะเกษ,ขุขันธ์,หนองฉลอง
,,27,ศรีสะเกษ,ขุขันธ์,ศรีตระกูล
,,28,ศรีสะเกษ,ขุขันธ์,ศรีสะอาด
,06,00,ศรีสะเกษ,ไพรบึง,
,,01,ศรีสะเกษ,ไพรบึง,ไพรบึง
,,02,ศรีสะเกษ,ไพรบึง,ดินแดง
,,03,ศรีสะเกษ,ไพรบึง,ปราสาทเยอ
,,04,ศรีสะเกษ,ไพรบึง,สำโรงพลัน
,,05,ศรีสะเกษ,ไพรบึง,สุขสวัสดิ์
,,06,ศรีสะเกษ,ไพรบึง,โนนปูน
,07,00,ศรีสะเกษ,ปรางค์กู่,
,,01,ศรีสะเกษ,ปรางค์กู่,พิมาย
,,02,ศรีสะเกษ,ปรางค์กู่,กู่
,,03,ศรีสะเกษ,ปรางค์กู่,หนองเชียงทูน
,,04,ศรีสะเกษ,ปรางค์กู่,ตูม
,,05,ศรีสะเกษ,ปรางค์กู่,สมอ
,,06,ศรีสะเกษ,ปรางค์กู่,โพธิ์ศรี
,,07,ศรีสะเกษ,ปรางค์กู่,สำโรงปราสาท
,,08,ศรีสะเกษ,ปรางค์กู่,ดู่
,,09,ศรีสะเกษ,ปรางค์กู่,สวาย
,,10,ศรีสะเกษ,ปรางค์กู่,พิมายเหนือ
,08,00,ศรีสะเกษ,ขุนหาญ,
,,01,ศรีสะเกษ,ขุนหาญ,สิ
,,02,ศรีสะเกษ,ขุนหาญ,บักดอง
,,03,ศรีสะเกษ,ขุนหาญ,พราน
,,04,ศรีสะเกษ,ขุนหาญ,โพธิ์วงศ์
,,05,ศรีสะเกษ,ขุนหาญ,ไพร
,,06,ศรีสะเกษ,ขุนหาญ,กระหวัน
,,07,ศรีสะเกษ,ขุนหาญ,ขุนหาญ
,,08,ศรีสะเกษ,ขุนหาญ,โนนสูง
,,09,ศรีสะเกษ,ขุนหาญ,กันทรอม
,,10,ศรีสะเกษ,ขุนหาญ,ภูฝ้าย
,,11,ศรีสะเกษ,ขุนหาญ,โพธิ์กระสังข์
,,12,ศรีสะเกษ,ขุนหาญ,ห้วยจันทร์
,09,00,ศรีสะเกษ,ราษีไศล,
,,01,ศรีสะเกษ,ราษีไศล,เมืองคง
,,02,ศรีสะเกษ,ราษีไศล,เมืองแคน
,,03,ศรีสะเกษ,ราษีไศล,หนองแค
,,06,ศรีสะเกษ,ราษีไศล,จิกสังข์ทอง
,,07,ศรีสะเกษ,ราษีไศล,ด่าน
,,08,ศรีสะเกษ,ราษีไศล,ดู่
,,09,ศรีสะเกษ,ราษีไศล,หนองอึ่ง
,,10,ศรีสะเกษ,ราษีไศล,บัวหุ่ง
,,11,ศรีสะเกษ,ราษีไศล,ไผ่
,,12,ศรีสะเกษ,ราษีไศล,ส้มป่อย
,,13,ศรีสะเกษ,ราษีไศล,หนองหมี
,,14,ศรีสะเกษ,ราษีไศล,หว้านคำ
,,15,ศรีสะเกษ,ราษีไศล,สร้างปี่
,10,00,ศรีสะเกษ,อุทุมพรพิสัย,
,,01,ศรีสะเกษ,อุทุมพรพิสัย,กำแพง
,,02,ศรีสะเกษ,อุทุมพรพิสัย,อี่หล่ำ
,,03,ศรีสะเกษ,อุทุมพรพิสัย,ก้านเหลือง
,,04,ศรีสะเกษ,อุทุมพรพิสัย,ทุ่งไชย
,,05,ศรีสะเกษ,อุทุมพรพิสัย,สำโรง
,,06,ศรีสะเกษ,อุทุมพรพิสัย,แขม
,,07,ศรีสะเกษ,อุทุมพรพิสัย,หนองไฮ
,,08,ศรีสะเกษ,อุทุมพรพิสัย,ขะยูง
,,10,ศรีสะเกษ,อุทุมพรพิสัย,ตาเกษ
,,11,ศรีสะเกษ,อุทุมพรพิสัย,หัวช้าง
,,12,ศรีสะเกษ,อุทุมพรพิสัย,รังแร้ง
,,14,ศรีสะเกษ,อุทุมพรพิสัย,แต้
,,15,ศรีสะเกษ,อุทุมพรพิสัย,แข้
,,16,ศรีสะเกษ,อุทุมพรพิสัย,โพธิ์ชัย
,,17,ศรีสะเกษ,อุทุมพรพิสัย,ปะอาว
,,18,ศรีสะเกษ,อุทุมพรพิสัย,หนองห้าง
,,22,ศรีสะเกษ,อุทุมพรพิสัย,สระกำแพงใหญ่
,,24,ศรีสะเกษ,อุทุมพรพิสัย,โคกหล่าม
,,25,ศรีสะเกษ,อุทุมพรพิสัย,โคกจาน
,11,00,ศรีสะเกษ,บึงบูรพ์,
,,01,ศรีสะเกษ,บึงบูรพ์,เป๊าะ
,,02,ศรีสะเกษ,บึงบูรพ์,บึงบูรพ์
,12,00,ศรีสะเกษ,ห้วยทับทัน,
,,01,ศรีสะเกษ,ห้วยทับทัน,ห้วยทับทัน
,,02,ศรีสะเกษ,ห้วยทับทัน,เมืองหลวง
,,03,ศรีสะเกษ,ห้วยทับทัน,กล้วยกว้าง
,,04,ศรีสะเกษ,ห้วยทับทัน,ผักไหม
,,05,ศรีสะเกษ,ห้วยทับทัน,จานแสนไชย
,,06,ศรีสะเกษ,ห้วยทับทัน,ปราสาท
,13,00,ศรีสะเกษ,โนนคูณ,
,,01,ศรีสะเกษ,โนนคูณ,โนนค้อ
,,02,ศรีสะเกษ,โนนคูณ,บก
,,03,ศรีสะเกษ,โนนคูณ,โพธิ์
,,04,ศรีสะเกษ,โนนคูณ,หนองกุง
,,05,ศรีสะเกษ,โนนคูณ,เหล่ากวาง
,14,00,ศรีสะเกษ,ศรีรัตนะ,
,,01,ศรีสะเกษ,ศรีรัตนะ,ศรีแก้ว
,,02,ศรีสะเกษ,ศรีรัตนะ,พิงพวย
,,03,ศรีสะเกษ,ศรีรัตนะ,สระเยาว์
,,04,ศรีสะเกษ,ศรีรัตนะ,ตูม
,,05,ศรีสะเกษ,ศรีรัตนะ,เสื่องข้าว
,,06,ศรีสะเกษ,ศรีรัตนะ,ศรีโนนงาม
,,07,ศรีสะเกษ,ศรีรัตนะ,สะพุง
,15,00,ศรีสะเกษ,น้ำเกลี้ยง,
,,01,ศรีสะเกษ,น้ำเกลี้ยง,น้ำเกลี้ยง
,,02,ศรีสะเกษ,น้ำเกลี้ยง,ละเอาะ
,,03,ศรีสะเกษ,น้ำเกลี้ยง,ตองปิด
,,04,ศรีสะเกษ,น้ำเกลี้ยง,เขิน
,,05,ศรีสะเกษ,น้ำเกลี้ยง,รุ่งระวี
,,06,ศรีสะเกษ,น้ำเกลี้ยง,คูบ
,16,00,ศรีสะเกษ,วังหิน,
,,01,ศรีสะเกษ,วังหิน,บุสูง
,,02,ศรีสะเกษ,วังหิน,ธาตุ
,,03,ศรีสะเกษ,วังหิน,ดวนใหญ่
,,04,ศรีสะเกษ,วังหิน,บ่อแก้ว
,,05,ศรีสะเกษ,วังหิน,ศรีสำราญ
,,06,ศรีสะเกษ,วังหิน,ทุ่งสว่าง
,,07,ศรีสะเกษ,วังหิน,วังหิน
,,08,ศรีสะเกษ,วังหิน,โพนยาง
,17,00,ศรีสะเกษ,ภูสิงห์,
,,01,ศรีสะเกษ,ภูสิงห์,โคกตาล
,,02,ศรีสะเกษ,ภูสิงห์,ห้วยตามอญ
,,03,ศรีสะเกษ,ภูสิงห์,ห้วยตึ๊กชู
,,04,ศรีสะเกษ,ภูสิงห์,ละลม
,,05,ศรีสะเกษ,ภูสิงห์,ตะเคียนราม
,,06,ศรีสะเกษ,ภูสิงห์,ดงรัก
,,07,ศรีสะเกษ,ภูสิงห์,ไพรพัฒนา
,18,00,ศรีสะเกษ,เมืองจันทร์,
,,01,ศรีสะเกษ,เมืองจันทร์,เมืองจันทร์
,,02,ศรีสะเกษ,เมืองจันทร์,ตาโกน
,,03,ศรีสะเกษ,เมืองจันทร์,หนองใหญ่
,19,00,ศรีสะเกษ,เบญจลักษ์,
,,01,ศรีสะเกษ,เบญจลักษ์,เสียว
,,02,ศรีสะเกษ,เบญจลักษ์,หนองหว้า
,,03,ศรีสะเกษ,เบญจลักษ์,หนองงูเหลือม
,,04,ศรีสะเกษ,เบญจลักษ์,หนองฮาง
,,05,ศรีสะเกษ,เบญจลักษ์,ท่าคล้อ
,20,00,ศรีสะเกษ,พยุห์,
,,01,ศรีสะเกษ,พยุห์,พยุห์
,,02,ศรีสะเกษ,พยุห์,พรหมสวัสดิ์
,,03,ศรีสะเกษ,พยุห์,ตำแย
,,04,ศรีสะเกษ,พยุห์,โนนเพ็ก
,,05,ศรีสะเกษ,พยุห์,หนองค้า
,21,00,ศรีสะเกษ,โพธิ์ศรีสุวรรณ,
,,01,ศรีสะเกษ,โพธิ์ศรีสุวรรณ,โดด
,,02,ศรีสะเกษ,โพธิ์ศรีสุวรรณ,เสียว
,,03,ศรีสะเกษ,โพธิ์ศรีสุวรรณ,หนองม้า
,,04,ศรีสะเกษ,โพธิ์ศรีสุวรรณ,ผือใหญ่
,,05,ศรีสะเกษ,โพธิ์ศรีสุวรรณ,อีเซ
,22,00,ศรีสะเกษ,ศิลาลาด,
,,01,ศรีสะเกษ,ศิลาลาด,กุง
,,02,ศรีสะเกษ,ศิลาลาด,คลีกลิ้ง
,,03,ศรีสะเกษ,ศิลาลาด,หนองบัวดง
,,04,ศรีสะเกษ,ศิลาลาด,โจดม่วง
34,00,00,อุบลราชธานี,,
,01,00,อุบลราชธานี,เมืองอุบลราชธานี,
,,01,อุบลราชธานี,เมืองอุบลราชธานี,ในเมือง
,,04,อุบลราชธานี,เมืองอุบลราชธานี,หัวเรือ
,,05,อุบลราชธานี,เมืองอุบลราชธานี,หนองขอน
,,07,อุบลราชธานี,เมืองอุบลราชธานี,ปทุม
,,08,อุบลราชธานี,เมืองอุบลราชธานี,ขามใหญ่
,,09,อุบลราชธานี,เมืองอุบลราชธานี,แจระแม
,,11,อุบลราชธานี,เมืองอุบลราชธานี,หนองบ่อ
,,12,อุบลราชธานี,เมืองอุบลราชธานี,ไร่น้อย
,,13,อุบลราชธานี,เมืองอุบลราชธานี,กระโสบ
,,16,อุบลราชธานี,เมืองอุบลราชธานี,กุดลาด
,,19,อุบลราชธานี,เมืองอุบลราชธานี,ขี้เหล็ก
,,20,อุบลราชธานี,เมืองอุบลราชธานี,ปะอาว
,02,00,อุบลราชธานี,ศรีเมืองใหม่,
,,01,อุบลราชธานี,ศรีเมืองใหม่,นาคำ
,,02,อุบลราชธานี,ศรีเมืองใหม่,แก้งกอก
,,03,อุบลราชธานี,ศรีเมืองใหม่,เอือดใหญ่
,,04,อุบลราชธานี,ศรีเมืองใหม่,วาริน
,,05,อุบลราชธานี,ศรีเมืองใหม่,ลาดควาย
,,06,อุบลราชธานี,ศรีเมืองใหม่,สงยาง
,,07,อุบลราชธานี,ศรีเมืองใหม่,ตะบ่าย
,,08,อุบลราชธานี,ศรีเมืองใหม่,คำไหล
,,09,อุบลราชธานี,ศรีเมืองใหม่,หนามแท่ง
,,10,อุบลราชธานี,ศรีเมืองใหม่,นาเลิน
,,11,อุบลราชธานี,ศรีเมืองใหม่,ดอนใหญ่
,03,00,อุบลราชธานี,โขงเจียม,
,,01,อุบลราชธานี,โขงเจียม,โขงเจียม
,,02,อุบลราชธานี,โขงเจียม,ห้วยยาง
,,03,อุบลราชธานี,โขงเจียม,นาโพธิ์กลาง
,,04,อุบลราชธานี,โขงเจียม,หนองแสงใหญ่
,,05,อุบลราชธานี,โขงเจียม,ห้วยไผ่
,04,00,อุบลราชธานี,เขื่องใน,
,,01,อุบลราชธานี,เขื่องใน,เขื่องใน
,,02,อุบลราชธานี,เขื่องใน,สร้างถ่อ
,,03,อุบลราชธานี,เขื่องใน,ค้อทอง
,,04,อุบลราชธานี,เขื่องใน,ก่อเอ้
,,05,อุบลราชธานี,เขื่องใน,หัวดอน
,,06,อุบลราชธานี,เขื่องใน,ชีทวน
,,07,อุบลราชธานี,เขื่องใน,ท่าไห
,,08,อุบลราชธานี,เขื่องใน,นาคำใหญ่
,,09,อุบลราชธานี,เขื่องใน,แดงหม้อ
,,10,อุบลราชธานี,เขื่องใน,ธาตุน้อย
,,11,อุบลราชธานี,เขื่องใน,บ้านไทย
,,12,อุบลราชธานี,เขื่องใน,บ้านกอก
,,13,อุบลราชธานี,เขื่องใน,กลางใหญ่
,,14,อุบลราชธานี,เขื่องใน,โนนรัง
,,15,อุบลราชธานี,เขื่องใน,ยางขี้นก
,,16,อุบลราชธานี,เขื่องใน,ศรีสุข
,,17,อุบลราชธานี,เขื่องใน,สหธาตุ
,,18,อุบลราชธานี,เขื่องใน,หนองเหล่า
,05,00,อุบลราชธานี,เขมราฐ,
,,01,อุบลราชธานี,เขมราฐ,เขมราฐ
,,03,อุบลราชธานี,เขมราฐ,ขามป้อม
,,04,อุบลราชธานี,เขมราฐ,เจียด
,,07,อุบลราชธานี,เขมราฐ,หนองผือ
,,08,อุบลราชธานี,เขมราฐ,นาแวง
,,10,อุบลราชธานี,เขมราฐ,แก้งเหนือ
,,11,อุบลราชธานี,เขมราฐ,หนองนกทา
,,12,อุบลราชธานี,เขมราฐ,หนองสิม
,,13,อุบลราชธานี,เขมราฐ,หัวนา
,07,00,อุบลราชธานี,เดชอุดม,
,,01,อุบลราชธานี,เดชอุดม,เมืองเดช
,,02,อุบลราชธานี,เดชอุดม,นาส่วง
,,04,อุบลราชธานี,เดชอุดม,นาเจริญ
,,06,อุบลราชธานี,เดชอุดม,ทุ่งเทิง
,,08,อุบลราชธานี,เดชอุดม,สมสะอาด
,,09,อุบลราชธานี,เดชอุดม,กุดประทาย
,,10,อุบลราชธานี,เดชอุดม,ตบหู
,,11,อุบลราชธานี,เดชอุดม,กลาง
,,12,อุบลราชธานี,เดชอุดม,แก้ง
,,13,อุบลราชธานี,เดชอุดม,ท่าโพธิ์ศรี
,,15,อุบลราชธานี,เดชอุดม,บัวงาม
,,16,อุบลราชธานี,เดชอุดม,คำครั่ง
,,17,อุบลราชธานี,เดชอุดม,นากระแซง
,,20,อุบลราชธานี,เดชอุดม,โพนงาม
,,21,อุบลราชธานี,เดชอุดม,ป่าโมง
,,23,อุบลราชธานี,เดชอุดม,โนนสมบูรณ์
,08,00,อุบลราชธานี,นาจะหลวย,
,,01,อุบลราชธานี,นาจะหลวย,นาจะหลวย
,,02,อุบลราชธานี,นาจะหลวย,โนนสมบูรณ์
,,03,อุบลราชธานี,นาจะหลวย,พรสวรรค์
,,04,อุบลราชธานี,นาจะหลวย,บ้านตูม
,,05,อุบลราชธานี,นาจะหลวย,โสกแสง
,,06,อุบลราชธานี,นาจะหลวย,โนนสวรรค์
,09,00,อุบลราชธานี,น้ำยืน,
,,01,อุบลราชธานี,น้ำยืน,โซง
,,03,อุบลราชธานี,น้ำยืน,ยาง
,,04,อุบลราชธานี,น้ำยืน,โดมประดิษฐ์
,,06,อุบลราชธานี,น้ำยืน,บุเปือย
,,07,อุบลราชธานี,น้ำยืน,สีวิเชียร
,,09,อุบลราชธานี,น้ำยืน,ยางใหญ่
,,11,อุบลราชธานี,น้ำยืน,เก่าขาม
,10,00,อุบลราชธานี,บุณฑริก,
,,01,อุบลราชธานี,บุณฑริก,โพนงาม
,,02,อุบลราชธานี,บุณฑริก,ห้วยข่า
,,03,อุบลราชธานี,บุณฑริก,คอแลน
,,04,อุบลราชธานี,บุณฑริก,นาโพธิ์
,,05,อุบลราชธานี,บุณฑริก,หนองสะโน
,,06,อุบลราชธานี,บุณฑริก,โนนค้อ
,,07,อุบลราชธานี,บุณฑริก,บัวงาม
,,08,อุบลราชธานี,บุณฑริก,บ้านแมด
,11,00,อุบลราชธานี,ตระการพืชผล,
,,01,อุบลราชธานี,ตระการพืชผล,ขุหลุ
,,02,อุบลราชธานี,ตระการพืชผล,กระเดียน
,,03,อุบลราชธานี,ตระการพืชผล,เกษม
,,04,อุบลราชธานี,ตระการพืชผล,กุศกร
,,05,อุบลราชธานี,ตระการพืชผล,ขามเปี้ย
,,06,อุบลราชธานี,ตระการพืชผล,คอนสาย
,,07,อุบลราชธานี,ตระการพืชผล,โคกจาน
,,08,อุบลราชธานี,ตระการพืชผล,นาพิน
,,09,อุบลราชธานี,ตระการพืชผล,นาสะไม
,,10,อุบลราชธานี,ตระการพืชผล,โนนกุง
,,11,อุบลราชธานี,ตระการพืชผล,ตระการ
,,12,อุบลราชธานี,ตระการพืชผล,ตากแดด
,,13,อุบลราชธานี,ตระการพืชผล,ไหล่ทุ่ง
,,14,อุบลราชธานี,ตระการพืชผล,เป้า
,,15,อุบลราชธานี,ตระการพืชผล,เซเป็ด
,,16,อุบลราชธานี,ตระการพืชผล,สะพือ
,,17,อุบลราชธานี,ตระการพืชผล,หนองเต่า
,,18,อุบลราชธานี,ตระการพืชผล,ถ้ำแข้
,,19,อุบลราชธานี,ตระการพืชผล,ท่าหลวง
,,20,อุบลราชธานี,ตระการพืชผล,ห้วยฝ้ายพัฒนา
,,21,อุบลราชธานี,ตระการพืชผล,กุดยาลวน
,,22,อุบลราชธานี,ตระการพืชผล,บ้านแดง
,,23,อุบลราชธานี,ตระการพืชผล,คำเจริญ
,12,00,อุบลราชธานี,กุดข้าวปุ้น,
,,01,อุบลราชธานี,กุดข้าวปุ้น,ข้าวปุ้น
,,02,อุบลราชธานี,กุดข้าวปุ้น,โนนสวาง
,,03,อุบลราชธานี,กุดข้าวปุ้น,แก่งเค็ง
,,04,อุบลราชธานี,กุดข้าวปุ้น,กาบิน
,,05,อุบลราชธานี,กุดข้าวปุ้น,หนองทันน้ำ
,14,00,อุบลราชธานี,ม่วงสามสิบ,
,,01,อุบลราชธานี,ม่วงสามสิบ,ม่วงสามสิบ
,,02,อุบลราชธานี,ม่วงสามสิบ,เหล่าบก
,,03,อุบลราชธานี,ม่วงสามสิบ,ดุมใหญ่
,,04,อุบลราชธานี,ม่วงสามสิบ,หนองช้างใหญ่
,,05,อุบลราชธานี,ม่วงสามสิบ,หนองเมือง
,,06,อุบลราชธานี,ม่วงสามสิบ,เตย
,,07,อุบลราชธานี,ม่วงสามสิบ,ยางสักกระโพหลุ่ม
,,08,อุบลราชธานี,ม่วงสามสิบ,หนองไข่นก
,,09,อุบลราชธานี,ม่วงสามสิบ,หนองเหล่า
,,10,อุบลราชธานี,ม่วงสามสิบ,หนองฮาง
,,11,อุบลราชธานี,ม่วงสามสิบ,ยางโยภาพ
,,12,อุบลราชธานี,ม่วงสามสิบ,ไผ่ใหญ่
,,13,อุบลราชธานี,ม่วงสามสิบ,นาเลิง
,,14,อุบลราชธานี,ม่วงสามสิบ,โพนแพง
,15,00,อุบลราชธานี,วารินชำราบ,
,,01,อุบลราชธานี,วารินชำราบ,วารินชำราบ
,,02,อุบลราชธานี,วารินชำราบ,ธาตุ
,,04,อุบลราชธานี,วารินชำราบ,ท่าลาด
,,05,อุบลราชธานี,วารินชำราบ,โนนโหนน
,,07,อุบลราชธานี,วารินชำราบ,คูเมือง
,,08,อุบลราชธานี,วารินชำราบ,สระสมิง
,,10,อุบลราชธานี,วารินชำราบ,คำน้ำแซบ
,,11,อุบลราชธานี,วารินชำราบ,บุ่งหวาย
,,15,อุบลราชธานี,วารินชำราบ,คำขวาง
,,16,อุบลราชธานี,วารินชำราบ,โพธิ์ใหญ่
,,18,อุบลราชธานี,วารินชำราบ,แสนสุข
,,20,อุบลราชธานี,วารินชำราบ,หนองกินเพล
,,21,อุบลราชธานี,วารินชำราบ,โนนผึ้ง
,,22,อุบลราชธานี,วารินชำราบ,เมืองศรีไค
,,24,อุบลราชธานี,วารินชำราบ,ห้วยขะยุง
,,26,อุบลราชธานี,วารินชำราบ,บุ่งไหม
,19,00,อุบลราชธานี,พิบูลมังสาหาร,
,,01,อุบลราชธานี,พิบูลมังสาหาร,พิบูล
,,02,อุบลราชธานี,พิบูลมังสาหาร,กุดชมภู
,,04,อุบลราชธานี,พิบูลมังสาหาร,ดอนจิก
,,05,อุบลราชธานี,พิบูลมังสาหาร,ทรายมูล
,,06,อุบลราชธานี,พิบูลมังสาหาร,นาโพธิ์
,,07,อุบลราชธานี,พิบูลมังสาหาร,โนนกลาง
,,09,อุบลราชธานี,พิบูลมังสาหาร,โพธิ์ไทร
,,10,อุบลราชธานี,พิบูลมังสาหาร,โพธิ์ศรี
,,11,อุบลราชธานี,พิบูลมังสาหาร,ระเว
,,12,อุบลราชธานี,พิบูลมังสาหาร,ไร่ใต้
,,13,อุบลราชธานี,พิบูลมังสาหาร,หนองบัวฮี
,,14,อุบลราชธานี,พิบูลมังสาหาร,อ่างศิลา
,,18,อุบลราชธานี,พิบูลมังสาหาร,โนนกาหลง
,,19,อุบลราชธานี,พิบูลมังสาหาร,บ้านแขม
,20,00,อุบลราชธานี,ตาลสุม,
,,01,อุบลราชธานี,ตาลสุม,ตาลสุม
